time,node,f0,f1,f2,f3,y
94,36,0.0,0.015581131912767887,4.0,0.0,0.0
94,37,0.0,-0.04165172949433327,4.0,0.0,0.0
94,38,0.0,-0.042779237031936646,4.0,0.0,0.0
94,39,4.0,-0.05813220888376236,4.0,0.1428571492433548,4.0
94,40,0.0,-0.03084684908390045,4.0,0.0,0.0
94,41,0.0,0.030477574095129967,4.0,0.0,0.0
94,42,0.0,-0.04470643401145935,4.0,0.0,0.0
94,43,0.0,-0.0644417330622673,4.0,0.0,0.0
94,44,0.0,-0.08609430491924286,4.0,0.0,0.0
94,45,30.0,-0.023736460134387016,4.0,0.7317073345184326,30.0
94,46,0.0,-0.1044529527425766,4.0,0.0,0.0
95,0,1.0,-0.06723855435848236,5.0,0.010101010091602802,1.0
95,1,0.0,-0.1304655373096466,5.0,0.0,0.0
95,2,0.0,-0.033424071967601776,5.0,0.0,0.0
95,3,1.0,-0.07977906614542007,5.0,0.125,1.0
95,4,0.0,0.04859287291765213,5.0,0.0,0.0
95,5,1.0,-0.14344488084316254,5.0,0.3333333432674408,1.0
95,6,0.0,-0.12514249980449677,5.0,0.0,0.0
95,7,1.0,-0.13929535448551178,5.0,0.0714285746216774,1.0
95,8,0.0,-0.04290701076388359,5.0,0.0,0.0
95,9,1.0,-0.11737649142742157,5.0,0.1666666716337204,1.0
95,10,27.0,-0.10266990959644318,5.0,0.1542857140302658,27.0
95,11,15.0,-0.10757642984390259,5.0,0.22727273404598236,15.0
95,12,131.0,-0.09162511676549911,5.0,0.17513369023799896,131.0
95,13,20.0,-0.10194452852010727,5.0,0.1587301641702652,20.0
95,14,1.0,-0.03708013892173767,5.0,0.5,1.0
95,15,0.0,-0.026582449674606323,5.0,0.0,0.0
95,16,0.0,-0.12136849761009216,5.0,0.0,0.0
95,17,0.0,-0.11614203453063965,5.0,0.0,0.0
95,18,0.0,-0.0663258284330368,5.0,0.0,0.0
95,19,0.0,-0.08507081866264343,5.0,0.0,0.0
95,20,0.0,-0.03613537922501564,5.0,0.0,0.0
95,21,0.0,-0.07006444036960602,5.0,0.0,0.0
95,22,0.0,-0.1421792358160019,5.0,0.0,0.0
95,23,0.0,-0.07310166209936142,5.0,0.0,0.0
95,24,0.0,-0.10037631541490555,5.0,0.0,0.0
95,25,9.0,-0.045723121613264084,5.0,0.25,9.0
95,26,17.0,-0.1725836545228958,5.0,0.21250000596046448,17.0
95,27,1.0,-0.11217328906059265,5.0,0.10000000149011612,1.0
95,28,1.0,-0.01234156172722578,5.0,1.0,1.0
95,29,0.0,-0.10681537538766861,5.0,0.0,0.0
95,30,0.0,-0.0951012670993805,5.0,0.0,0.0
95,31,0.0,-0.10649534314870834,5.0,0.0,0.0
95,32,0.0,-0.16255375742912292,5.0,0.0,0.0
95,33,0.0,-0.0748639702796936,5.0,0.0,0.0
95,34,0.0,-0.06819893419742584,5.0,0.0,0.0
95,35,0.0,-0.08980493247509003,5.0,0.0,0.0
95,36,0.0,-0.0013659611577168107,5.0,0.0,0.0
95,37,0.0,-0.0954250693321228,5.0,0.0,0.0
95,38,0.0,-0.10132124274969101,5.0,0.0,0.0
95,39,6.0,-0.05450201779603958,5.0,0.1818181872367859,6.0
95,40,0.0,-0.10703001171350479,5.0,0.0,0.0
95,41,1.0,0.040232524275779724,5.0,0.5,1.0
95,42,0.0,-0.13357561826705933,5.0,0.0,0.0
95,43,0.0,-0.06508287787437439,5.0,0.0,0.0
95,44,0.0,-0.11737029999494553,5.0,0.0,0.0
95,45,34.0,-0.08667107671499252,5.0,0.4533333480358124,34.0
95,46,0.0,-0.14262861013412476,5.0,0.0,0.0
96,0,1.0,-0.07784822583198547,6.0,0.010309278033673763,1.0
96,1,0.0,-0.088487908244133,6.0,0.0,0.0
96,2,0.0,-0.06991671025753021,6.0,0.0,0.0
96,3,0.0,-0.08827200531959534,6.0,0.0,0.0
96,4,0.0,0.10393316298723221,6.0,0.0,0.0
96,5,0.0,-0.12482676655054092,6.0,0.0,0.0
96,6,0.0,-0.0633903294801712,6.0,0.0,0.0
96,7,0.0,-0.13084985315799713,6.0,0.0,0.0
96,8,1.0,-0.09004044532775879,6.0,0.04545454680919647,1.0
96,9,0.0,-0.09745073318481445,6.0,0.0,0.0
96,10,21.0,-0.08523037284612656,6.0,0.10824742168188095,21.0
96,11,7.0,-0.032164037227630615,6.0,0.10000000149011612,7.0
96,12,111.0,-0.18488894402980804,6.0,0.1347087323665619,111.0
96,13,21.0,-0.05136251449584961,6.0,0.16535432636737823,21.0
96,14,0.0,-0.032475750893354416,6.0,0.0,0.0
96,15,0.0,0.013066429644823074,6.0,0.0,0.0
96,16,0.0,-0.11159711331129074,6.0,0.0,0.0
96,17,0.0,-0.09655267745256424,6.0,0.0,0.0
96,18,0.0,-0.08141820132732391,6.0,0.0,0.0
96,19,0.0,-0.028066108003258705,6.0,0.0,0.0
96,20,0.0,-0.04578818008303642,6.0,0.0,0.0
96,21,0.0,-0.055088821798563004,6.0,0.0,0.0
96,22,0.0,-0.08063824474811554,6.0,0.0,0.0
96,23,0.0,-0.12272773683071136,6.0,0.0,0.0
96,24,0.0,-0.08291250467300415,6.0,0.0,0.0
96,25,1.0,-0.017850391566753387,6.0,0.027027027681469917,1.0
96,26,6.0,-0.15520380437374115,6.0,0.06976744532585144,6.0
96,27,2.0,-0.0742221251130104,6.0,0.1666666716337204,2.0
96,28,2.0,-0.023481201380491257,6.0,2.0,2.0
96,29,0.0,-0.04665161669254303,6.0,0.0,0.0
96,30,0.0,-0.1335250288248062,6.0,0.0,0.0
96,31,0.0,-0.03243846446275711,6.0,0.0,0.0
96,32,0.0,-0.16357603669166565,6.0,0.0,0.0
96,33,0.0,-0.05560724809765816,6.0,0.0,0.0
96,34,0.0,-0.10056401789188385,6.0,0.0,0.0
96,35,0.0,-0.06200229376554489,6.0,0.0,0.0
96,36,0.0,0.03931679576635361,6.0,0.0,0.0
96,37,0.0,-0.055153679102659225,6.0,0.0,0.0
96,38,0.0,-0.1000216081738472,6.0,0.0,0.0
96,39,9.0,-0.12425371259450912,6.0,0.23076923191547394,9.0
96,40,0.0,-0.06772594153881073,6.0,0.0,0.0
96,41,0.0,0.09842579811811447,6.0,0.0,0.0
96,42,0.0,-0.128895565867424,6.0,0.0,0.0
96,43,0.0,-0.08012775331735611,6.0,0.0,0.0
96,44,1.0,-0.13494515419006348,6.0,0.5,1.0
96,45,13.0,-0.022569933906197548,6.0,0.14772726595401764,13.0
96,46,0.0,-0.2884502708911896,6.0,0.0,0.0
97,0,0.0,-0.0764572024345398,0.0,0.0,0.0
97,1,0.0,-0.10747040063142776,0.0,0.0,0.0
97,2,0.0,-0.14973776042461395,0.0,0.0,0.0
97,3,0.0,-0.1065538227558136,0.0,0.0,0.0
97,4,0.0,-0.00924590788781643,0.0,0.0,0.0
97,5,1.0,-0.10197249799966812,0.0,0.25,1.0
97,6,0.0,-0.07777045667171478,0.0,0.0,0.0
97,7,3.0,-0.09849824011325836,0.0,0.1764705926179886,3.0
97,8,0.0,-0.0878567099571228,0.0,0.0,0.0
97,9,0.0,-0.11209743469953537,0.0,0.0,0.0
97,10,16.0,-0.09346810728311539,0.0,0.07881773263216019,16.0
97,11,9.0,-0.05203215405344963,0.0,0.11688311398029327,9.0
97,12,102.0,-0.10963446646928787,0.0,0.11320754885673523,102.0
97,13,11.0,-0.03577232360839844,0.0,0.09322033822536469,11.0
97,14,0.0,-0.11659187823534012,0.0,0.0,0.0
97,15,0.0,-0.011846167035400867,0.0,0.0,0.0
97,16,0.0,-0.09198342263698578,0.0,0.0,0.0
97,17,0.0,-0.08534137904644012,0.0,0.0,0.0
97,18,0.0,-0.0689259022474289,0.0,0.0,0.0
97,19,0.0,-0.028119750320911407,0.0,0.0,0.0
97,20,0.0,-0.07634007185697556,0.0,0.0,0.0
97,21,0.0,-0.0471947155892849,0.0,0.0,0.0
97,22,2.0,-0.07970965653657913,0.0,0.11764705926179886,2.0
97,23,0.0,-0.14390291273593903,0.0,0.0,0.0
97,24,0.0,-0.09130378067493439,0.0,0.0,0.0
97,25,3.0,-0.02827073633670807,0.0,0.07500000298023224,3.0
97,26,8.0,-0.15678855776786804,0.0,0.0941176488995552,8.0
97,27,4.0,-0.0929928719997406,0.0,0.25,4.0
97,28,1.0,0.00015174543659668416,0.0,1.0,1.0
97,29,0.0,-0.07264644652605057,0.0,0.0,0.0
97,30,0.0,-0.08890745788812637,0.0,0.0,0.0
97,31,0.0,-0.06519238650798798,0.0,0.0,0.0
97,32,0.0,-0.1284971535205841,0.0,0.0,0.0
97,33,0.0,-0.051079172641038895,0.0,0.0,0.0
97,34,0.0,-0.10613210499286652,0.0,0.0,0.0
97,35,0.0,-0.03655079007148743,0.0,0.0,0.0
97,36,0.0,-0.0005675051943399012,0.0,0.0,0.0
97,37,0.0,-0.06755289435386658,0.0,0.0,0.0
97,38,0.0,-0.08880770206451416,0.0,0.0,0.0
97,39,1.0,-0.10306849330663681,0.0,0.025641025975346565,1.0
97,40,0.0,-0.059910278767347336,0.0,0.0,0.0
97,41,0.0,0.04176420718431473,0.0,0.0,0.0
97,42,0.0,-0.09632137417793274,0.0,0.0,0.0
97,43,0.0,-0.09014999866485596,0.0,0.0,0.0
97,44,0.0,-0.1201210767030716,0.0,0.0,0.0
97,45,12.0,-0.06875728815793991,0.0,0.11999999731779099,12.0
97,46,0.0,-0.12705887854099274,0.0,0.0,0.0
98,0,1.0,-0.040227968245744705,1.0,0.0117647061124444,1.0
98,1,0.0,-0.10263285040855408,1.0,0.0,0.0
98,2,0.0,-0.19811198115348816,1.0,0.0,0.0
98,3,0.0,-0.08250220865011215,1.0,0.0,0.0
98,4,0.0,-0.029692595824599266,1.0,0.0,0.0
98,5,0.0,-0.0823177918791771,1.0,0.0,0.0
98,6,0.0,-0.06536208838224411,1.0,0.0,0.0
98,7,1.0,-0.07971835136413574,1.0,0.0555555559694767,1.0
98,8,1.0,-0.17974410951137543,1.0,0.043478261679410934,1.0
98,9,0.0,-0.08509432524442673,1.0,0.0,0.0
98,10,27.0,-0.04539471119642258,1.0,0.13106796145439148,27.0
98,11,11.0,-0.034683939069509506,1.0,0.12941177189350128,11.0
98,12,106.0,-0.07098546624183655,1.0,0.11240720748901367,106.0
98,13,8.0,-0.03459889441728592,1.0,0.0555555559694767,8.0
98,14,0.0,-0.08192366361618042,1.0,0.0,0.0
98,15,1.0,-0.012251528911292553,1.0,0.3333333432674408,1.0
98,16,0.0,-0.055615153163671494,1.0,0.0,0.0
98,17,0.0,-0.0806434229016304,1.0,0.0,0.0
98,18,0.0,-0.07431497424840927,1.0,0.0,0.0
98,19,0.0,-0.03875907137989998,1.0,0.0,0.0
98,20,0.0,-0.0527242086827755,1.0,0.0,0.0
98,21,2.0,-0.09762410819530487,1.0,0.2857142984867096,2.0
98,22,0.0,-0.05527208372950554,1.0,0.0,0.0
98,23,0.0,-0.15320847928524017,1.0,0.0,0.0
98,24,0.0,-0.0685698613524437,1.0,0.0,0.0
98,25,9.0,-0.02647024765610695,1.0,0.1875,9.0
98,26,12.0,-0.1159873977303505,1.0,0.13333334028720856,12.0
98,27,1.0,-0.07196776568889618,1.0,0.05882352963089943,1.0
98,28,2.0,0.0027018433902412653,1.0,0.6666666865348816,2.0
98,29,0.0,-0.05969315022230148,1.0,0.0,0.0
98,30,0.0,-0.1272072196006775,1.0,0.0,0.0
98,31,0.0,-0.04180791974067688,1.0,0.0,0.0
98,32,0.0,-0.10430289804935455,1.0,0.0,0.0
98,33,2.0,-0.04934890195727348,1.0,0.5,2.0
98,34,0.0,-0.16399100422859192,1.0,0.0,0.0
98,35,3.0,-0.024248117581009865,1.0,0.6000000238418579,3.0
98,36,0.0,0.00045348884304985404,1.0,0.0,0.0
98,37,0.0,-0.03728460147976875,1.0,0.0,0.0
98,38,0.0,-0.06383401900529861,1.0,0.0,0.0
98,39,7.0,-0.2276144176721573,1.0,0.15217390656471252,7.0
98,40,0.0,-0.04757148399949074,1.0,0.0,0.0
98,41,0.0,0.0007841218612156808,1.0,0.0,0.0
98,42,0.0,-0.06426102668046951,1.0,0.0,0.0
98,43,0.0,-0.0763900950551033,1.0,0.0,0.0
98,44,0.0,-0.10316729545593262,1.0,0.0,0.0
98,45,9.0,-0.039158307015895844,1.0,0.08256880939006805,9.0
98,46,0.0,-0.11358486860990524,1.0,0.0,0.0
99,0,4.0,-0.07455499470233917,2.0,0.0476190485060215,4.0
99,1,0.0,-0.08997854590415955,2.0,0.0,0.0
99,2,0.0,-0.045980289578437805,2.0,0.0,0.0
99,3,1.0,-0.06250821799039841,2.0,0.1111111119389534,1.0
99,4,0.0,-0.055719565600156784,2.0,0.0,0.0
99,5,0.0,-0.09751563519239426,2.0,0.0,0.0
99,6,0.0,-0.11058351397514343,2.0,0.0,0.0
99,7,1.0,-0.10745419561862946,2.0,0.0625,1.0
99,8,2.0,-0.060678739100694656,2.0,0.0833333358168602,2.0
99,9,0.0,-0.08416853845119476,2.0,0.0,0.0
99,10,48.0,-0.08044128119945526,2.0,0.19591836631298065,48.0
99,11,9.0,-0.060665957629680634,2.0,0.10000000149011612,9.0
99,12,75.0,-0.0450250580906868,2.0,0.07878151535987854,75.0
99,13,23.0,-0.04652603715658188,2.0,0.15540540218353271,23.0
99,14,1.0,0.010573165491223335,2.0,0.3333333432674408,1.0
99,15,0.0,-0.03026411309838295,2.0,0.0,0.0
99,16,0.0,-0.10162682086229324,2.0,0.0,0.0
99,17,0.0,-0.1382596790790558,2.0,0.0,0.0
99,18,0.0,-0.05479615181684494,2.0,0.0,0.0
99,19,0.0,-0.046009279787540436,2.0,0.0,0.0
99,20,0.0,-0.02412458136677742,2.0,0.0,0.0
99,21,1.0,-0.030859092250466347,2.0,0.125,1.0
99,22,2.0,-0.0444086529314518,2.0,0.10526315867900848,2.0
99,23,0.0,-0.0809093713760376,2.0,0.0,0.0
99,24,1.0,-0.08564918488264084,2.0,0.20000000298023224,1.0
99,25,2.0,-0.04219453036785126,2.0,0.043478261679410934,2.0
99,26,10.0,-0.1413995921611786,2.0,0.11363636702299118,10.0
99,27,3.0,-0.10126016288995743,2.0,0.1666666716337204,3.0
99,28,2.0,-0.030657025054097176,2.0,0.4000000059604645,2.0
99,29,0.0,-0.05862600356340408,2.0,0.0,0.0
99,30,0.0,-0.020461825653910637,2.0,0.0,0.0
99,31,0.0,-0.03319130092859268,2.0,0.0,0.0
99,32,0.0,-0.12382756173610687,2.0,0.0,0.0
99,33,0.0,-0.04524635151028633,2.0,0.0,0.0
99,34,0.0,-0.05822110176086426,2.0,0.0,0.0
99,35,0.0,-0.06345552951097488,2.0,0.0,0.0
99,36,0.0,-0.01960194669663906,2.0,0.0,0.0
99,37,0.0,-0.06275557726621628,2.0,0.0,0.0
99,38,0.0,-0.06440462917089462,2.0,0.0,0.0
99,39,13.0,-0.05755031853914261,2.0,0.25,13.0
99,40,0.0,-0.09337767958641052,2.0,0.0,0.0
99,41,1.0,0.016527559608221054,2.0,0.3333333432674408,1.0
99,42,0.0,-0.09006668627262115,2.0,0.0,0.0
99,43,0.0,-0.043057288974523544,2.0,0.0,0.0
99,44,0.0,-0.06648536771535873,2.0,0.0,0.0
99,45,3.0,-0.007060765754431486,2.0,0.02678571455180645,3.0
99,46,2.0,-0.11952128261327744,2.0,0.6666666865348816,2.0
100,0,1.0,-0.060186345130205154,3.0,0.012987012974917889,1.0
100,1,1.0,-0.07620736211538315,3.0,0.5,1.0
100,2,0.0,-0.06701818853616714,3.0,0.0,0.0
100,3,1.0,-0.06539469212293625,3.0,0.1111111119389534,1.0
100,4,0.0,-0.017788780853152275,3.0,0.0,0.0
100,5,0.0,-0.0951356515288353,3.0,0.0,0.0
100,6,0.0,-0.08119789510965347,3.0,0.0,0.0
100,7,1.0,-0.09114096313714981,3.0,0.05882352963089943,1.0
100,8,0.0,-0.07476183772087097,3.0,0.0,0.0
100,9,0.0,-0.08887605369091034,3.0,0.0,0.0
100,10,22.0,-0.0978122353553772,3.0,0.087649405002594,22.0
100,11,22.0,-0.021748675033450127,3.0,0.1964285671710968,22.0
100,12,224.0,-0.07672171294689178,3.0,0.20895522832870483,224.0
100,13,25.0,-0.04617447778582573,3.0,0.14124293625354767,25.0
100,14,0.0,-0.030858496204018593,3.0,0.0,0.0
100,15,1.0,0.0030345027334988117,3.0,0.25,1.0
100,16,0.0,-0.09549060463905334,3.0,0.0,0.0
100,17,0.0,-0.10278388112783432,3.0,0.0,0.0
100,18,0.0,-0.04749371483922005,3.0,0.0,0.0
100,19,0.0,0.008281078189611435,3.0,0.0,0.0
100,20,2.0,-0.027520494535565376,3.0,0.25,2.0
100,21,2.0,-0.03887466713786125,3.0,0.20000000298023224,2.0
100,22,0.0,-0.04350564628839493,3.0,0.0,0.0
100,23,0.0,-0.0687127485871315,3.0,0.0,0.0
100,24,0.0,-0.07617500424385071,3.0,0.0,0.0
100,25,5.0,-0.015429624356329441,3.0,0.10000000149011612,5.0
100,26,30.0,-0.15023136138916016,3.0,0.2542372941970825,30.0
100,27,2.0,-0.07860273122787476,3.0,0.10526315867900848,2.0
100,28,2.0,-0.0400700569152832,3.0,0.2857142984867096,2.0
100,29,2.0,-0.05851363763213158,3.0,0.6666666865348816,2.0
100,30,0.0,-0.06821344047784805,3.0,0.0,0.0
100,31,0.0,-0.017847789451479912,3.0,0.0,0.0
100,32,0.0,-0.11488539725542068,3.0,0.0,0.0
100,33,0.0,-0.043709855526685715,3.0,0.0,0.0
100,34,0.0,-0.06867795437574387,3.0,0.0,0.0
100,35,0.0,-0.03153400495648384,3.0,0.0,0.0
100,36,0.0,-0.00980232935398817,3.0,0.0,0.0
100,37,0.0,-0.06208910793066025,3.0,0.0,0.0
100,38,0.0,-0.055219199508428574,3.0,0.0,0.0
100,39,4.0,-0.0830538272857666,3.0,0.0714285746216774,4.0
100,40,0.0,-0.062366876751184464,3.0,0.0,0.0
100,41,0.0,0.023468337953090668,3.0,0.0,0.0
100,42,0.0,-0.06962546706199646,3.0,0.0,0.0
100,43,0.0,-0.056632112711668015,3.0,0.0,0.0
100,44,0.0,-0.09800318628549576,3.0,0.0,0.0
100,45,2.0,0.006110039073973894,3.0,0.017543859779834747,2.0
100,46,1.0,-0.14894573390483856,3.0,0.3333333432674408,1.0
101,0,6.0,-0.03087838739156723,4.0,0.08695652335882187,6.0
101,1,1.0,-0.0788746178150177,4.0,0.3333333432674408,1.0
101,2,0.0,-0.16951189935207367,4.0,0.0,0.0
101,3,0.0,-0.06928996741771698,4.0,0.0,0.0
101,4,0.0,0.003015975235030055,4.0,0.0,0.0
101,5,0.0,-0.06837375462055206,4.0,0.0,0.0
101,6,1.0,-0.049012575298547745,4.0,0.5,1.0
101,7,7.0,-0.08636016398668289,4.0,0.3181818127632141,7.0
101,8,3.0,-0.09059903025627136,4.0,0.15000000596046448,3.0
101,9,0.0,-0.07613588869571686,4.0,0.0,0.0
101,10,44.0,-0.047470226883888245,4.0,0.1538461595773697,44.0
101,11,12.0,-0.04531891644001007,4.0,0.10256410390138626,12.0
101,12,243.0,-0.04250416159629822,4.0,0.20049504935741425,243.0
101,13,32.0,-0.058141838759183884,4.0,0.17977528274059296,32.0
101,14,0.0,-0.08652907609939575,4.0,0.0,0.0
101,15,0.0,-0.015758976340293884,4.0,0.0,0.0
101,16,0.0,-0.07448594272136688,4.0,0.0,0.0
101,17,0.0,-0.08784203231334686,4.0,0.0,0.0
101,18,1.0,-0.04711904376745224,4.0,0.5,1.0
101,19,0.0,0.02849416434764862,4.0,0.0,0.0
101,20,0.0,-0.011726965196430683,4.0,0.0,0.0
101,21,1.0,-0.07616664469242096,4.0,0.10000000149011612,1.0
101,22,0.0,-0.032850466668605804,4.0,0.0,0.0
101,23,1.0,-0.06489434093236923,4.0,0.5,1.0
101,24,0.0,-0.04911661520600319,4.0,0.0,0.0
101,25,10.0,-0.026702841743826866,4.0,0.17543859779834747,10.0
101,26,22.0,-0.13089542090892792,4.0,0.1666666716337204,22.0
101,27,4.0,-0.06289983540773392,4.0,0.1818181872367859,4.0
101,28,5.0,-0.00899561494588852,4.0,0.4166666567325592,5.0
101,29,5.0,-0.05064947158098221,4.0,0.625,5.0
101,30,0.0,-0.08309590816497803,4.0,0.0,0.0
101,31,0.0,-0.03456879407167435,4.0,0.0,0.0
101,32,0.0,-0.09601151198148727,4.0,0.0,0.0
101,33,4.0,-0.05047690495848656,4.0,0.4444444477558136,4.0
101,34,0.0,-0.13412275910377502,4.0,0.0,0.0
101,35,1.0,-0.02309730090200901,4.0,0.1666666716337204,1.0
101,36,1.0,0.020054563879966736,4.0,0.5,1.0
101,37,0.0,-0.05251624062657356,4.0,0.0,0.0
101,38,0.0,-0.040159109979867935,4.0,0.0,0.0
101,39,6.0,-0.19672808051109314,4.0,0.10000000149011612,6.0
101,40,0.0,-0.03829758241772652,4.0,0.0,0.0
101,41,1.0,0.053414713591337204,4.0,0.25,1.0
101,42,0.0,-0.05290047824382782,4.0,0.0,0.0
101,43,0.0,-0.05106613412499428,4.0,0.0,0.0
101,44,0.0,-0.08006999641656876,4.0,0.0,0.0
101,45,8.0,0.0013229924952611327,4.0,0.06557376682758331,8.0
101,46,1.0,-0.098248690366745,4.0,0.25,1.0
102,0,1.0,-0.05882671847939491,5.0,0.015625,1.0
102,1,1.0,-0.11227329820394516,5.0,0.25,1.0
102,2,0.0,-0.10268165171146393,5.0,0.0,0.0
102,3,4.0,-0.10257106274366379,5.0,0.3333333432674408,4.0
102,4,0.0,0.06589362025260925,5.0,0.0,0.0
102,5,0.0,-0.08286060392856598,5.0,0.0,0.0
102,6,0.0,-0.07335487753152847,5.0,0.0,0.0
102,7,0.0,-0.11517266929149628,5.0,0.0,0.0
102,8,0.0,-0.11689987033605576,5.0,0.0,0.0
102,9,0.0,-0.09942550957202911,5.0,0.0,0.0
102,10,35.0,-0.10904639959335327,5.0,0.11589404195547104,35.0
102,11,13.0,-0.06949325650930405,5.0,0.1031746044754982,13.0
102,12,206.0,-0.06392702460289001,5.0,0.15809670090675354,206.0
102,13,35.0,-0.055571600794792175,5.0,0.18324607610702515,35.0
102,14,1.0,-0.051486529409885406,5.0,0.25,1.0
102,15,0.0,-0.009762442670762539,5.0,0.0,0.0
102,16,0.0,-0.08169379830360413,5.0,0.0,0.0
102,17,0.0,-0.14356696605682373,5.0,0.0,0.0
102,18,0.0,-0.06354017555713654,5.0,0.0,0.0
102,19,0.0,-0.1072157546877861,5.0,0.0,0.0
102,20,0.0,-0.05426400527358055,5.0,0.0,0.0
102,21,0.0,-0.07610667496919632,5.0,0.0,0.0
102,22,2.0,-0.11763984709978104,5.0,0.10000000149011612,2.0
102,23,1.0,-0.09104592353105545,5.0,0.3333333432674408,1.0
102,24,0.0,-0.08243094384670258,5.0,0.0,0.0
102,25,9.0,-0.03649607673287392,5.0,0.15000000596046448,9.0
102,26,28.0,-0.12628009915351868,5.0,0.190476194024086,28.0
102,27,5.0,-0.0968121588230133,5.0,0.20000000298023224,5.0
102,28,7.0,-0.026298651471734047,5.0,0.3684210479259491,7.0
102,29,4.0,-0.09374025464057922,5.0,0.3333333432674408,4.0
102,30,0.0,-0.12752841413021088,5.0,0.0,0.0
102,31,0.0,-0.039689138531684875,5.0,0.0,0.0
102,32,0.0,-0.09901359677314758,5.0,0.0,0.0
102,33,3.0,-0.07232006639242172,5.0,0.25,3.0
102,34,0.0,-0.09624681621789932,5.0,0.0,0.0
102,35,0.0,-0.05517968535423279,5.0,0.0,0.0
102,36,0.0,-0.04217490926384926,5.0,0.0,0.0
102,37,0.0,-0.06740615516901016,5.0,0.0,0.0
102,38,0.0,-0.06656697392463684,5.0,0.0,0.0
102,39,9.0,-0.12329684942960739,5.0,0.1304347813129425,9.0
102,40,0.0,-0.10039642453193665,5.0,0.0,0.0
102,41,2.0,-0.07063500583171844,5.0,0.3333333432674408,2.0
102,42,0.0,-0.0802927240729332,5.0,0.0,0.0
102,43,0.0,-0.07502605020999908,5.0,0.0,0.0
102,44,0.0,-0.08186297118663788,5.0,0.0,0.0
102,45,5.0,-0.0704277902841568,5.0,0.03937007859349251,5.0
102,46,2.0,-0.15658247470855713,5.0,0.2857142984867096,2.0
103,0,4.0,-0.05180877074599266,6.0,0.05882352963089943,4.0
103,1,0.0,-0.06739713251590729,6.0,0.0,0.0
103,2,0.0,-0.13074038922786713,6.0,0.0,0.0
103,3,2.0,-0.06683465838432312,6.0,0.1428571492433548,2.0
103,4,0.0,0.07801917940378189,6.0,0.0,0.0
103,5,0.0,-0.09126697480678558,6.0,0.0,0.0
103,6,0.0,-0.08562711626291275,6.0,0.0,0.0
103,7,3.0,-0.10216990858316422,6.0,0.1304347813129425,3.0
103,8,2.0,-0.1673336625099182,6.0,0.1428571492433548,2.0
103,9,0.0,-0.08622469753026962,6.0,0.0,0.0
103,10,31.0,-0.08427169919013977,6.0,0.10000000149011612,31.0
103,11,31.0,-0.09422019124031067,6.0,0.20261438190937042,31.0
103,12,206.0,-0.11378127336502075,6.0,0.14365410804748535,206.0
103,13,23.0,-0.07824179530143738,6.0,0.12777778506278992,23.0
103,14,0.0,-0.0991414487361908,6.0,0.0,0.0
103,15,0.0,-0.028902418911457062,6.0,0.0,0.0
103,16,0.0,-0.08085937798023224,6.0,0.0,0.0
103,17,1.0,-0.07707126438617706,6.0,0.5,1.0
103,18,0.0,-0.0709429532289505,6.0,0.0,0.0
103,19,1.0,-0.08261843025684357,6.0,0.3333333432674408,1.0
103,20,0.0,-0.030542608350515366,6.0,0.0,0.0
103,21,2.0,-0.05815427377820015,6.0,0.1666666716337204,2.0
103,22,0.0,-0.11905816197395325,6.0,0.0,0.0
103,23,2.0,-0.15488751232624054,6.0,0.4000000059604645,2.0
103,24,2.0,-0.04202156886458397,6.0,0.3333333432674408,2.0
103,25,8.0,-0.026032762601971626,6.0,0.11764705926179886,8.0
103,26,32.0,-0.11886236071586609,6.0,0.19393938779830933,32.0
103,27,6.0,-0.07778122276067734,6.0,0.19354838132858276,6.0
103,28,5.0,-0.07590930163860321,6.0,0.2083333283662796,5.0
103,29,5.0,-0.040443453937768936,6.0,0.29411765933036804,5.0
103,30,1.0,-0.12525205314159393,6.0,0.3333333432674408,1.0
103,31,0.0,-0.03319627791643143,6.0,0.0,0.0
103,32,0.0,-0.10999816656112671,6.0,0.0,0.0
103,33,1.0,-0.07719725370407104,6.0,0.0833333358168602,1.0
103,34,0.0,-0.16705451905727386,6.0,0.0,0.0
103,35,0.0,-0.04309976473450661,6.0,0.0,0.0
103,36,0.0,-0.044935744255781174,6.0,0.0,0.0
103,37,0.0,-0.036152083426713943,6.0,0.0,0.0
103,38,0.0,-0.07274984568357468,6.0,0.0,0.0
103,39,5.0,-0.16886653006076813,6.0,0.06849315017461777,5.0
103,40,0.0,-0.05136418715119362,6.0,0.0,0.0
103,41,4.0,-0.024503115564584732,6.0,0.4000000059604645,4.0
103,42,0.0,-0.04168276861310005,6.0,0.0,0.0
103,43,0.0,-0.062216803431510925,6.0,0.0,0.0
103,44,2.0,-0.11446206271648407,6.0,0.5,2.0
103,45,8.0,-0.02660301700234413,6.0,0.05925925821065903,8.0
103,46,0.0,-0.1723356693983078,6.0,0.0,0.0
104,0,2.0,-0.05854903534054756,0.0,0.03076923079788685,2.0
104,1,0.0,-0.0938531756401062,0.0,0.0,0.0
104,2,0.0,-0.04445234313607216,0.0,0.0,0.0
104,3,2.0,-0.07739433646202087,0.0,0.1428571492433548,2.0
104,4,0.0,-0.008441317826509476,0.0,0.0,0.0
104,5,2.0,-0.0706562027335167,0.0,0.3333333432674408,2.0
104,6,0.0,-0.042860422283411026,0.0,0.0,0.0
104,7,3.0,-0.06929883360862732,0.0,0.125,3.0
104,8,3.0,-0.05055243521928787,0.0,0.1764705926179886,3.0
