0.823276,1.84731,1.58654,0.741016,0.716242,1.80231,0.253158,0.601928,1.94064,0.567533
0.669392,1.62516,1.24556,0.678372,0.682971,2.02649,0.251815,0.538466,1.97568,0.554538
0.68428,1.59308,1.34651,0.698594,0.642671,1.42131,0.212758,0.455005,1.70672,0.466817
0.543381,1.16801,1.20399,0.6595,0.548483,1.44189,0.229008,0.417339,1.60863,0.373802
0.545817,1.45487,1.2511,0.610659,0.632007,1.21399,0.382385,0.514233,1.41003,0.44034
0.628069,1.49921,1.16626,0.657713,0.560284,1.28068,0.298164,0.394859,1.43039,0.400814
0.502202,1.3606,1.30198,0.554966,0.589775,1.1037,0.115022,0.375766,1.28213,0.525571
0.438622,1.25046,1.12215,0.595175,0.50997,1.12435,0.290084,0.344472,1.11639,0.404925
0.418749,1.10433,1.01928,0.588865,0.503062,1.0912,0.228075,0.517255,0.96374,0.119489
0.356937,1.36927,0.999289,0.45585,0.581513,0.95152,0.213522,0.469566,0.962723,0.274353
0.36071,1.58666,0.881078,0.439499,0.585031,0.907402,0.280848,0.486867,0.957826,0.277682
0.384903,1.39358,1.0792,0.700063,0.597183,0.954889,0.116262,0.40949,1.06719,0.176249
0.361836,1.12294,0.925596,0.716647,0.581626,1.28703,0.283492,0.388013,1.08806,0.233461
0.394007,1.12921,0.796299,0.77271,0.653146,1.02144,0.212095,0.563506,1.21307,0.129447
0.364309,1.1994,1.06881,0.707374,0.595369,1.30774,0.180017,0.480913,1.1754,0.409017
0.441444,1.16127,1.12349,0.69155,0.628781,1.67823,0.315453,0.457087,0.927354,0.545922
0.456994,1.37077,1.17368,0.793035,0.698491,1.65947,0.526178,0.468133,1.30703,0.500789
0.395333,1.62828,1.21361,0.737125,0.795037,1.77297,0.684635,0.622192,1.30231,0.507331
0.395111,1.2988,1.09616,0.855035,0.879066,1.81608,1.02699,0.497322,1.17311,0.629231
0.743302,1.03278,1.2178,1.01464,1.04259,2.5431,0.873934,0.655949,1.34537,0.497072
0.613241,0.951433,1.26021,1.07454,1.16893,2.80592,0.887407,0.672674,1.48977,0.756054
0.721747,1.23018,1.53341,1.04879,1.06713,2.98999,1.12273,0.688796,1.43902,0.550018
0.767136,1.10278,1.39535,1.07812,1.115,3.09627,0.854524,0.612608,1.58879,0.853014
0.923337,1.21684,1.53447,1.08835,1.21929,2.87066,1.15375,0.721433,1.70585,0.526763
0.767975,1.07336,1.57587,1.0871,1.30849,3.26718,1.20878,0.744407,1.73921,0.891904
0.736201,1.3633,1.72001,1.26322,1.24532,3.27454,1.05016,0.776688,1.98744,0.699363
0.954736,1.35069,2.17414,1.56158,1.43337,4.08707,1.31092,0.997922,2.2437,0.82039
0.807851,1.57092,1.83996,1.31254,1.14488,3.638,0.95359,0.725679,2.00403,0.812498
0.975831,1.86092,2.02023,1.33302,1.38051,3.6785,0.912263,0.891982,2.0343,0.594886
1.03668,1.74541,2.27837,1.4868,1.44161,3.75233,1.19874,0.895779,2.13484,0.658719
1.38302,2.29498,2.81511,1.86992,1.8278,4.27091,1.39056,1.15229,2.80184,0.66188
1.59869,2.30133,2.97706,1.72166,1.73677,4.63939,1.55082,1.49666,3.04687,0.791975
1.32779,1.77591,2.38365,1.36654,1.40441,3.77153,1.41906,1.11457,2.42695,0.888661
1.40757,2.37764,2.32746,1.48204,1.36099,3.53418,1.1452,1.1948,2.40393,1.08777
1.51447,2.18428,2.28403,1.74907,1.43821,3.78371,1.15409,1.223,2.64512,1.3789
1.70905,2.32815,2.23747,1.8905,1.45151,4.19069,1.175,1.27726,2.82762,1.41403
1.80717,2.50124,1.9545,2.0207,1.57564,4.15589,1.12489,1.56575,3.24343,1.65259
1.98555,3.21581,2.25924,2.24789,1.82622,4.8437,1.50883,1.82146,3.96877,1.73793
1.98808,2.76832,2.5782,2.92328,2.38921,5.31515,1.81036,2.15404,4.3744,2.44289
1.97011,3.17342,2.92751,3.32059,2.69171,4.16406,1.8449,2.17828,3.92775,2.13499
2.00001,3.69465,3.28807,3.2935,2.9944,4.48291,2.40642,2.03079,3.84237,1.98941
2.54487,4.01335,3.98252,3.63006,3.41225,4.14826,2.50362,2.14672,3.8018,2.21239
2.20908,4.07985,3.21284,2.85287,2.60673,3.66362,1.99971,2.16058,3.33737,2.17566
2.01418,3.34526,2.99606,2.76107,2.31501,3.43738,2.05839,1.85893,3.00567,1.707
2.03999,2.27089,2.50992,2.65159,2.00175,3.05546,2.09375,1.75981,2.78509,1.77751
1.71028,1.9742,2.08681,2.13917,1.59107,2.70478,1.54483,1.64976,2.2393,1.71131
1.57636,2.22224,2.18209,2.03332,1.45157,3.03213,1.39301,1.29508,2.0331,0.994849
1.62583,2.00991,2.28142,1.99591,1.46162,3.12015,1.20827,1.14872,1.76124,0.812725
1.13344,1.6754,2.1751,1.76476,1.34292,2.63344,0.986163,0.983857,1.74637,0.751127
1.05605,1.4765,1.88369,1.67187,1.03214,2.52747,0.908619,0.967427,1.79629,0.940669
0.89892,1.38879,1.7257,1.47025,1.11499,2.08684,0.704888,0.818413,1.52741,0.529396
0.895756,1.25627,1.66207,1.21156,1.04588,2.09639,0.59335,0.73938,1.49464,0.530742
0.845762,1.21486,1.53578,1.06968,0.803267,2.17518,0.32297,0.73781,1.38824,0.201718
0.744632,0.83189,1.76657,1.0761,0.912362,1.96065,0.395716,0.724162,1.31969,0.187745
0.743073,0.892695,1.48481,0.958225,0.838666,1.59479,0.527908,0.568101,1.30581,0.274262
0.512698,0.829248,1.24603,0.995012,0.702271,1.64698,0.309099,0.540166,1.21624,0.334307
0.398488,0.805577,1.27777,0.844627,0.57142,1.44474,0.306155,0.464534,1.07191,0.218156
0.392526,0.839301,1.17232,0.713695,0.561355,1.42227,0.294126,0.477685,1.14158,0.10407
0.3677,0.682034,1.08185,0.675263,0.528919,1.36613,0.373576,0.451657,1.09858,0.177107
0.377947,0.660509,0.966718,0.65847,0.530323,1.28243,0.266904,0.417195,0.960341,0.235844
0.396991,0.679526,0.960438,0.637795,0.524615,1.16551,0.162856,0.43248,0.88295,0.151754
0.354401,0.746436,0.973083,0.653224,0.571754,1.2563,0.325119,0.35978,0.798763,0.239537
0.379867,0.634354,0.964079,0.615225,0.559739,1.03208,0.222125,0.331639,0.793163,0.159146
0.333124,0.533826,0.958014,0.851918,0.499993,1.0707,0.279177,0.389203,0.777639,0.195011
0.389443,0.568049,0.86297,0.859982,0.534359,1.11025,0.141758,0.379123,0.889385,0.117011
0.401698,0.60012,0.919978,0.992024,0.69594,1.41844,0.283671,0.564038,0.960892,0.183599
0.386442,0.603582,1.07718,1.01695,0.638424,2.21023,0.29973,0.831985,1.21347,0.269324
0.564664,0.68985,1.14754,0.900288,0.695816,2.30176,0.428906,0.637444,1.21141,0.322706
0.579147,0.739722,1.00533,1.07002,0.794893,2.09464,0.273509,0.842631,1.46895,0.317609
0.602019,0.767777,1.0972,1.1253,0.854437,2.00967,0.360435,0.784745,1.53028,0.231198
0.572983,0.932667,1.16354,1.31649,0.983237,2.22051,0.286907,0.53557,1.45655,0.271021
0.747602,1.74499,1.1181,1.17386,1.00259,1.76526,0.600404,0.774099,1.2649,0.439119
0.661232,1.88524,1.08883,1.23174,0.977935,1.82039,0.694833,0.911285,1.27116,0.427974
0.728388,1.93008,1.17636,1.2768,1.0411,1.65697,0.77907,0.932084,1.38253,0.489575
0.729991,2.05051,1.22343,1.38032,1.10603,2.00697,0.692503,0.831681,1.44065,0.529992
0.930192,2.2409,1.35918,1.64361,1.26644,1.96261,0.842297,0.506499,1.52282,0.573751
0.875043,2.46429,1.42255,1.67847,1.2373,2.05983,0.915289,0.746585,1.61895,0.737088
0.905197,2.53078,1.44312,1.9058,1.21417,2.25577,0.969142,0.903373,1.6706,0.643705
0.975827,3.25846,1.74561,2.19048,1.26992,2.46228,1.42912,0.7899,1.9819,0.789485
0.872621,3.18884,1.4863,1.92682,1.24656,2.40277,1.38821,1.26446,1.8794,0.775045
0.940337,3.26288,1.62466,1.82204,1.48693,2.82109,1.26835,1.14529,2.03416,0.693141
1.04872,3.40303,1.91967,2.27691,1.55394,3.29508,1.26776,1.29771,2.31372,1.50325
1.16982,4.54373,2.22379,2.93491,1.84416,3.75623,1.75768,2.0834,2.75818,2.05831
1.41861,6.04479,3.05115,3.37282,2.36953,4.15913,2.69374,1.45497,3.30484,3.67061
